article_id,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49,vector_50,vector_51,vector_52,vector_53,vector_54,vector_55,vector_56,vector_57,vector_58,vector_59,vector_60,vector_61,vector_62,vector_63,vector_64,vector_65,vector_66,vector_67,vector_68,vector_69,vector_70,vector_71,vector_72,vector_73,vector_74,vector_75,vector_76,vector_77,vector_78,vector_79,vector_80,vector_81,vector_82,vector_83,vector_84,vector_85,vector_86,vector_87,vector_88,vector_89,vector_90,vector_91,vector_92,vector_93,vector_94,vector_95,vector_96,vector_97,vector_98,vector_99
36,-0.399541,-0.032289,0.348738,0.356173,0.497972,-0.100798,0.708143,-0.200175,0.189323,0.025629,0.51603,0.198395,0.215349,-0.51771,0.381505,0.067991,0.29626,-0.471298,1.203026,-0.372538,0.368063,-0.750883,0.268045,-0.52474,-0.071262,-0.465266,-0.035199,0.353202,0.674859,-0.353322,0.200106,-0.317041,0.00872,-0.38782,0.420526,0.057097,-0.519275,-0.488494,-0.101254,0.077486,-0.591151,-0.266559,-0.65918,-0.368567,0.511593,-0.014121,0.315683,0.134982,-0.307911,-0.252688,0.271723,-0.127477,-0.54936,-0.824084,-0.510833,-0.076593,0.326681,-0.172,-0.120757,-0.195019,0.104925,-0.449727,0.210563,-0.001713,0.403785,0.665702,0.097775,0.120064,0.291566,0.691889,0.014622,0.30133,-0.020641,-0.584208,-0.228448,0.150055,0.057786,-0.281183,-0.277123,0.012861,0.057055,0.934617,0.975946,-0.509979,-0.239657,0.529236,-0.081476,-0.009873,0.090269,0.401346,-0.419994,0.686167,-0.425804,0.225367,-0.210204,0.144885,-0.385458,0.031047,-0.473955,0.019959
38,-0.195513,-0.310998,-0.452965,-0.817743,0.089857,-0.061821,0.306263,-0.025797,-0.093672,0.575563,0.652106,0.103247,-0.264044,-0.329355,0.526751,0.576669,0.646365,0.602955,0.251209,0.410897,-0.103376,-0.045368,0.223746,0.286807,0.180216,-0.351143,-0.096815,0.763357,0.216526,0.814092,-0.443631,-0.699522,-0.944541,-0.424425,-0.038728,0.089742,0.677834,-0.195638,0.226854,-0.325091,-0.268595,0.299423,0.146105,-0.078981,0.164983,-0.031923,0.876244,-0.196561,-0.300338,0.870254,0.561914,-0.282954,0.228111,0.51469,-0.303926,0.644579,0.276528,-0.745369,0.304443,-0.334943,-0.18759,-0.139497,-0.210224,-0.257662,0.283689,0.472136,0.031223,-0.231941,0.499672,0.254672,0.645103,-0.350631,0.019613,-0.268124,0.159693,-0.19934,-0.320164,0.322115,0.44317,-0.137436,0.766522,0.05652,0.577653,0.19589,-0.264613,0.404415,-0.191956,-0.042533,0.338669,0.413402,-0.128752,0.725011,0.048233,0.31591,-0.124986,0.02536,0.657988,-0.063776,0.607433,-0.466775
39,-0.013502,-0.339137,0.351764,-0.272415,-0.182627,-0.457405,-0.413664,-0.533809,0.327376,-0.084643,-0.067447,0.502883,0.618199,-0.197091,0.091929,-0.271059,0.195563,-0.323264,0.478238,-0.034144,0.107665,-0.805133,0.323326,-0.267367,0.460385,-0.526051,-0.051228,-0.222525,0.648474,-0.383141,-0.501349,-0.435577,-0.432658,-0.263694,-0.154527,0.16247,-0.500021,0.077901,0.340069,0.189039,-0.216715,0.179152,-0.199997,-0.36136,-0.037632,0.510292,0.28081,-0.075023,0.105468,-0.051653,-0.020515,-0.391353,0.198335,-0.763069,-0.692546,-0.258797,0.143509,0.129027,0.085321,-0.354689,-0.087236,-0.186307,0.261863,0.042937,0.19117,0.052342,-0.144091,0.269972,-0.134335,0.41453,0.375836,0.53709,0.044841,-0.117506,-0.188835,0.052972,-0.295242,0.209012,-0.681814,-0.156967,-0.126575,0.783789,0.7592,-0.699896,0.254664,0.330356,-0.153167,0.036599,0.8849,0.211124,0.211832,0.430919,0.541839,0.343341,-0.455799,-0.327617,-0.727225,0.460425,-0.305097,0.147833
40,-0.12604,0.094504,0.208395,-0.440455,-0.56114,-0.004816,0.398633,-0.125475,-0.518733,0.301926,0.317127,0.690952,0.133961,-0.611771,-0.350357,0.131123,0.016791,-0.061369,-0.198549,-0.264689,-0.124416,-0.289989,0.742251,-0.173124,0.193777,-0.205477,0.069025,-0.184445,0.087735,0.30371,-0.028504,0.165691,0.106662,-0.22651,-0.559978,0.391879,-0.250269,-0.465905,0.810822,-0.449286,0.176116,-0.046409,-0.445799,0.200622,0.149967,0.130384,-0.031645,-0.259328,0.101807,0.159894,0.214905,-0.008492,-0.097299,0.28245,-0.393465,0.264815,0.112586,0.705111,0.044465,-0.338502,0.283927,-0.589372,0.216374,0.167805,-0.028933,0.39698,0.158503,-0.102731,-0.072151,0.025064,0.678164,0.136623,0.188295,-0.232028,-0.13826,1.014216,-0.283584,-0.12104,-0.629964,-0.418225,0.281173,-0.50554,0.081485,-0.348687,0.406077,0.0759,-0.534708,-0.128714,0.24171,0.39731,-0.292198,0.590435,0.023175,0.112137,0.335192,-0.008573,-0.375143,0.393355,0.207094,-0.118465
41,-0.723321,-0.223128,0.613444,0.446099,0.755461,-0.065959,1.057332,0.092854,-0.011557,0.876312,0.934683,0.16323,0.373419,-0.032326,-0.279216,-0.06757,0.207715,0.142814,1.104259,-0.307391,0.436022,-0.634859,0.383329,-0.443341,-0.351032,0.088256,0.16318,0.733382,0.465951,-0.062615,0.198293,-0.302601,-0.205874,-0.16204,0.675763,-0.213235,-0.890908,-0.185985,0.419056,0.477823,-0.556096,-0.468632,-0.706364,-0.218599,0.285347,0.470521,0.555769,0.168228,-0.545178,-0.37272,0.560332,-0.397176,-0.0659,-0.78054,-0.236911,-0.113833,0.53273,-0.242201,0.01421,-0.588601,0.399392,-0.774646,0.226293,-0.653468,0.323852,0.953844,-0.245332,0.057302,0.200943,0.495257,0.632531,-0.050187,0.106585,-0.73467,-0.313877,0.163126,0.596585,-0.333936,0.180342,0.009872,-0.293187,0.697308,1.338619,-0.26036,-0.052167,0.480803,-0.06134,-0.004576,0.92114,0.420222,-0.415936,1.458753,-0.309095,0.561741,-0.089114,0.329356,-0.65987,0.1351,-0.276554,-0.163895
42,-0.443032,-0.214157,0.333839,0.30634,-0.140409,-0.259018,0.415258,-0.754324,-0.558447,0.881185,1.028154,0.07565,-0.043635,-0.443725,0.243528,0.208394,-0.066518,0.067906,0.352074,-0.353607,0.389081,-0.353502,0.09242,-0.022533,0.468458,-0.574974,-0.097521,-0.427252,0.584944,0.298616,-0.052884,-0.025239,-0.321375,-0.577561,-0.140119,-0.211736,0.219634,-0.334947,-0.09319,-0.167234,0.175085,0.66631,-0.394406,-0.310234,-0.015697,0.450446,-0.20272,0.090288,-0.39749,-0.544116,0.232375,-0.305552,1.00087,0.053563,-0.234298,1.067293,0.7793,0.746997,-0.400375,-0.406217,-0.573032,-0.208719,0.358494,-0.077137,0.566449,0.721036,0.318149,-0.219734,0.863937,0.849065,0.698359,0.519634,-0.115143,-0.627319,0.455773,-0.326461,-0.037812,-1.08808,-0.114426,-0.569317,-0.282551,0.809736,0.30464,-0.195482,0.084421,0.818913,0.500958,-0.311683,0.420126,-0.545266,0.623521,0.088442,-0.13833,0.183086,0.796956,0.586758,-0.477329,0.555802,0.402177,3.3e-05
43,-0.43213,-0.005393,0.502678,-0.047457,-0.246854,-0.161987,0.431811,0.054642,0.172778,-0.223729,1.152978,0.194051,0.702957,-0.273811,-0.021168,0.51131,-0.080527,-0.032851,0.425004,0.102742,-0.165182,-0.808201,0.961112,-0.487947,0.074991,-0.246206,0.132771,0.281743,-0.036826,-0.147201,-0.587526,-0.294834,-0.311035,-0.566948,-0.345896,0.1592,-0.456882,-0.045761,-0.290197,-0.404553,0.064828,-0.306408,-0.228025,-0.647198,-0.329968,0.810122,-0.063094,-0.191714,-0.356737,-0.847857,-0.089261,-0.971091,-0.785499,-0.271655,0.37045,0.134389,0.011744,0.266489,-0.097586,-0.52462,-0.099286,-0.056498,-0.321462,-0.756888,0.592534,0.530286,-0.139084,0.096508,0.158875,0.222311,0.453367,0.761131,-0.42186,-0.440957,-0.135272,0.172703,-0.582174,-0.469059,-0.357824,-0.545352,0.584005,0.112593,0.318915,-0.289896,0.386738,0.896964,-0.311656,-0.275105,0.594295,0.006981,0.04973,-0.215755,-0.057368,0.398589,-0.402052,0.062832,-0.645488,1.121405,-0.204639,0.30127
44,0.050139,-0.432607,-0.162266,0.54483,0.195034,0.342087,0.05135,-0.21738,-0.312804,0.531053,0.288911,0.724818,0.074864,-0.160937,0.126188,0.542528,-0.348642,-0.716179,0.127353,-0.282705,0.152914,-0.787375,0.738652,-0.437596,-0.44472,-0.349886,-0.181873,0.080325,0.373781,-0.087656,-0.652324,-0.990347,-0.460751,-0.174104,-0.419993,0.574789,-0.095609,0.444644,0.956312,0.444406,0.345275,-0.432155,-0.335722,-0.008242,-0.55209,0.022348,-0.095702,-0.031023,-0.155485,-0.711727,0.017843,-0.64569,0.266657,-0.787112,-0.712047,-0.22086,0.133671,0.068733,0.086751,-0.360538,0.522938,-0.080475,-0.054929,-0.168082,-0.309242,0.316934,0.392975,-0.072462,0.920659,0.840323,0.328908,0.48854,0.017666,-0.054245,0.246016,-0.531537,0.140494,-0.405726,-0.376892,0.164149,0.343896,0.185158,0.773832,0.129523,0.279029,0.345284,-0.621489,0.359657,0.489564,0.125544,-0.48896,0.671405,-0.047216,0.739364,-0.277697,0.064429,-0.334227,0.669633,-0.20324,0.175756
45,-0.10934,0.33705,0.437129,-0.464391,-0.124062,-0.223612,0.138136,-0.243058,-0.174364,0.386368,0.670251,0.387918,-0.123759,-0.279032,-0.197225,0.223404,0.423962,-0.638235,0.293668,-0.936275,0.195709,-1.020172,0.417164,-0.230277,-0.080075,0.206632,-0.145902,0.325183,0.04505,-0.001014,-0.139285,0.103572,-0.057164,-0.582879,0.026028,-0.135468,-0.083894,-0.415707,-0.467152,0.019821,0.021937,-0.024202,-0.322293,-0.041289,-0.436854,-0.020911,0.095234,0.099088,0.445082,0.340438,0.208943,0.15692,-0.108105,-0.301725,-0.240012,-0.136447,0.566444,0.200537,0.218944,-0.324975,0.136208,0.052483,-0.085886,0.155196,-0.015276,0.319446,0.037062,0.275638,0.246572,0.151071,0.056035,0.139651,-0.359037,-0.47093,-0.36396,-0.056077,-0.721582,-0.261307,-0.825274,0.008133,0.494222,0.260796,0.157264,-0.539166,-0.123482,0.494221,-0.784125,0.008375,0.237158,-0.102342,-0.125288,0.50106,0.157869,0.168609,0.136177,0.037528,-0.357264,0.539387,-0.128107,-0.039871
47,-0.919439,-0.408261,0.461698,0.259764,0.35116,-0.515727,0.23336,-0.467329,0.406113,0.48156,0.672577,0.42894,-0.224907,-0.674029,-0.423845,0.190546,0.367923,-0.579796,0.207277,-0.289341,0.4767,-0.881968,-0.052752,-0.249638,0.747355,0.092882,-0.482772,0.15666,0.197942,0.585563,-0.467919,-0.674347,-0.341342,-0.288613,-0.169261,0.367473,0.382755,-0.382521,0.520545,0.112449,-0.050664,-0.288384,-0.254379,0.128836,0.281532,-0.116005,-0.226464,-0.180279,-0.398189,0.032979,-0.086809,-0.344188,0.554303,-0.815086,0.015515,-0.02007,0.437889,0.327826,0.248919,-0.649994,0.370288,-0.320945,-0.374467,-0.564378,0.281446,0.265565,0.526495,-0.121049,0.601948,0.100137,0.520879,0.714792,-0.133222,0.136674,-0.083225,-0.295802,-0.365861,-0.37245,-0.132454,0.492421,-0.184761,0.188014,0.133871,-0.242057,0.17599,0.561077,-0.102144,0.370023,-0.33006,0.504517,-0.197166,0.149006,0.169483,0.701246,-0.212582,0.425724,-0.723274,0.186806,0.075211,0.171177
48,-0.108325,-0.459364,0.10845,-0.050095,0.206742,-0.409296,0.394257,0.093022,0.461762,0.339227,-0.016156,0.33078,0.347992,-0.231188,0.098775,-0.188924,0.152057,-0.392303,0.822138,-0.137468,0.548363,-0.193857,0.75838,-0.377257,-0.146342,0.015895,0.14593,0.276877,0.284243,0.176374,0.133553,-0.193993,-0.180148,-0.263715,-0.385145,0.17021,-0.494594,-0.090983,-0.241673,0.559289,-0.280971,-0.719066,-0.133032,-0.76885,0.098715,0.576426,0.0526,-0.149475,-0.343227,0.305446,-0.431881,-0.079949,0.132798,-0.193893,-0.717012,-0.149431,-0.178974,-0.034664,0.502638,-0.212654,0.609797,0.154672,-0.033178,0.149419,-0.284755,0.532801,-0.217037,0.126634,-0.168289,0.390167,0.789792,0.654167,-0.041655,-0.591025,-0.655843,-0.180108,-0.017507,0.12762,-0.600685,-0.094007,0.104018,0.384689,0.641479,-0.134486,0.081107,0.480637,-0.394753,-0.276031,0.393687,0.253811,-0.143332,0.482613,0.31624,0.43209,-0.19155,0.370802,0.019349,0.296286,-0.577786,-0.016011
49,-0.186906,-0.085059,0.32984,0.030024,0.077062,-0.812702,-0.40289,-0.305979,0.067696,0.503509,0.31789,0.357794,0.279236,-0.359547,0.035893,0.116586,0.25403,-0.430783,0.075953,-0.337093,0.616417,-0.338879,-0.139002,-0.205196,-0.218744,0.024503,-0.354083,-0.349816,0.039999,0.182136,0.514213,-0.729889,-0.598428,-0.447791,-0.431587,-0.102804,-0.538944,0.036508,0.443623,-0.28396,0.088567,-0.350262,0.399121,0.078133,-0.141683,0.574693,-0.104649,0.182158,0.054607,0.609973,-0.170434,-0.056377,0.290023,-0.552116,0.037191,-0.15392,0.616626,-0.099033,-0.71531,-0.247526,-0.136888,0.473653,-0.077689,0.598248,0.199117,0.351415,0.740758,0.230305,0.330213,0.352088,0.761116,0.60372,-0.186304,-0.207392,-0.176643,0.201345,-0.420607,-0.000342,-0.482392,0.123654,-0.244015,0.595484,-0.191898,-0.081533,0.291395,0.707159,-0.106228,-0.142138,0.301334,-0.165508,-0.046275,0.425728,-0.19056,0.034953,-0.25764,-0.044,-0.491329,-0.167715,-0.226627,-0.214452
51,-0.464306,0.160439,0.104473,-0.469913,0.172516,0.171938,0.320855,0.088831,0.032632,0.249817,-0.184065,0.355511,0.979236,-0.517153,0.049172,0.207903,0.25132,-0.26799,0.240591,-0.202042,0.443854,-0.607869,0.717453,-0.374741,0.231592,-0.755903,-0.318319,-0.335329,0.608581,-0.015995,-0.591373,-0.529013,0.041787,-0.412575,-0.38008,0.073403,0.034602,0.012372,0.008631,0.07227,-0.425365,-0.630683,-0.117394,0.103488,0.096094,0.687839,0.594152,0.447737,0.233373,0.174165,0.611008,-0.747607,0.209567,-0.301274,-0.23383,-0.879184,-0.165339,-0.15922,-0.17745,-0.527051,0.081558,0.324511,0.55138,0.504413,0.129405,-0.126286,-0.319958,-0.102458,0.338102,0.530781,0.612192,0.600937,-0.239985,-0.352974,-0.551367,-0.336082,-0.52165,-0.149669,-0.112311,0.416244,-0.224459,0.910089,0.926306,-0.402308,-0.144581,0.47685,-0.039215,-0.399016,0.346854,-0.132144,0.059141,0.793264,-0.117393,-0.089765,-0.180535,-0.263169,0.081838,0.204888,-0.036747,-0.014276
52,0.2128,-0.242757,-0.081959,-0.14966,-0.178023,0.007781,0.961761,-0.338618,-0.139604,0.046108,0.179348,0.1664,-0.461021,-0.444583,0.355181,0.258993,0.240887,0.356122,0.495293,0.62265,0.142498,-0.501012,0.324696,0.235257,0.016899,-0.600379,-0.170751,0.04226,-0.607,-0.020876,-0.188621,-0.068015,0.060873,0.251694,-0.821627,0.398741,-0.046476,0.05563,0.636826,-0.308517,0.048946,0.161936,-0.340895,0.090512,0.101117,0.257302,0.010933,-0.028588,0.359312,0.063667,0.08929,-0.449385,-0.185795,-0.270924,0.14626,-0.060073,0.088316,0.507288,-0.419778,-0.144308,0.288414,0.032415,0.09794,0.145559,-0.313496,0.740179,0.664752,0.103518,-0.11502,0.019399,0.27889,0.066313,0.54162,-0.318555,0.038905,0.720407,-0.10965,0.083024,-0.193951,-0.546519,0.060527,0.372671,0.115225,-0.372177,0.586578,0.35216,-0.195162,-0.12059,0.029546,0.563103,-0.110971,0.010017,-0.315064,0.499674,-0.166029,0.2777,-0.414958,0.20179,0.107846,0.193426
55,0.12413,-0.493323,0.513005,-0.087572,0.623762,0.020562,0.397953,0.015005,0.340746,0.056134,0.310104,-0.134065,0.987271,-0.253123,0.505252,-0.081847,0.572588,-0.450848,0.517484,-0.205121,0.667599,-0.509172,0.563583,-0.141276,0.332105,-0.648486,-0.018255,0.463502,1.062397,-0.030305,0.021381,0.101203,0.574874,-0.16232,-0.065662,0.152118,-1.087749,-0.020674,0.031472,0.616706,-0.030469,0.338538,-0.2846,-0.730368,-0.14985,0.354715,-0.154952,0.388811,0.254682,0.478077,-0.110479,-0.513536,0.161088,0.216304,-0.478254,0.035999,0.813083,0.473418,0.004574,-0.230541,-0.659763,-0.132907,-0.195018,-0.187706,0.2255,0.877438,0.468415,-0.164301,0.049814,0.625545,0.728523,0.048307,0.136037,-0.497527,0.229032,-0.017418,0.046237,-0.283797,-0.799551,-0.04733,0.927283,0.973468,-0.338809,0.140411,0.21231,0.899048,-0.308775,0.63204,0.651484,-0.269932,-0.105431,0.221347,-0.804044,0.003004,-0.256318,0.052914,-0.625818,0.436192,-0.341835,-0.246838
56,0.197226,-0.020965,-0.161384,-0.288807,-0.152886,-0.250999,0.62778,-0.347899,-0.677643,0.476021,-0.008741,0.143176,-0.252592,-0.550837,0.391927,0.189925,0.307306,-0.903182,0.798313,0.579559,-0.537987,-0.388445,0.182487,0.097537,0.169023,-1.061008,-0.230317,-0.512944,-0.063584,-0.236529,0.128328,0.088141,0.164232,0.668141,-0.328647,0.0267,0.353336,-0.090784,0.325285,-0.300107,-0.186077,0.849399,-0.006549,0.140685,0.18138,0.380265,0.280535,-0.031524,-0.175922,-0.030797,0.035704,-0.413114,-0.703867,-0.517403,-0.496498,0.632731,0.651581,0.771626,-0.230345,-0.631693,0.454742,-0.402861,0.134889,0.480574,-0.167929,0.758636,-0.190376,0.159298,-0.302957,0.528203,0.280445,0.642489,0.269459,-0.280057,0.376825,-0.091605,-0.085247,-0.326232,-0.515335,-0.404169,0.068634,0.692142,-0.208273,0.15245,0.090031,0.997058,-0.249049,0.055661,-0.054647,0.232099,0.395573,0.187288,-0.565828,0.242795,0.064017,0.269018,-0.236466,0.011459,0.33024,0.079968
60,-0.006556,-0.202243,0.127356,0.322168,0.256556,0.018276,0.36332,-0.393574,-0.339701,0.481501,0.097422,0.167664,0.646792,-0.431483,-0.02673,0.169974,0.221231,-0.443477,0.52129,-0.268303,0.333443,-0.626689,0.459796,-0.701909,-0.13869,-0.592211,-0.059346,0.549917,0.414825,-0.186275,-0.326458,-0.708623,-0.332109,-0.455974,-0.083509,-0.220708,-0.578565,-0.039731,0.308826,0.056518,-0.348987,-0.348654,0.053748,-0.287069,-0.022387,0.833423,0.245427,0.267938,-0.150246,-0.314162,-0.027259,-0.274468,-0.400749,-0.78786,-0.294463,-0.290793,0.086409,-0.392992,0.239351,-0.081691,-0.009894,0.030977,-0.437138,0.217177,-0.222114,0.439141,0.29063,0.19412,0.54757,0.744613,0.414789,0.27243,-0.301949,-0.792423,-0.347897,-0.161632,0.349665,-0.344806,-0.489626,0.289367,0.087157,0.594929,0.793006,-0.113249,-0.047915,0.555491,-0.247855,0.04265,0.564348,-0.095465,-0.473029,0.695276,-0.180493,0.176918,-0.376735,0.290358,-0.268803,0.162303,-0.431935,0.17517
61,0.093034,-0.082985,0.339832,-0.128033,0.33997,0.091803,0.350477,0.095538,0.550487,1.025736,0.014827,0.128795,0.098518,-0.874174,0.028316,0.295382,0.410408,-0.03648,1.464726,-0.654119,0.458159,-1.052672,0.11857,-0.415738,-0.053801,-0.501795,0.164983,0.422503,0.513935,-0.012832,0.141395,-0.742369,-0.529799,-1.030851,0.41451,0.07172,-0.786756,-0.394779,-0.149324,0.75763,-0.410174,0.096767,-0.313271,0.078624,0.01137,0.09028,-0.011016,0.119984,0.011587,0.119615,0.365997,-0.278926,-0.748955,-1.196715,-0.645963,-0.090808,0.126354,-0.132097,-0.576327,0.06188,0.027708,0.108181,0.151198,-0.135779,0.612469,0.351173,-0.256049,0.351991,0.212763,0.701035,0.51002,0.258658,0.186819,-1.278344,-0.172864,0.422301,-0.235487,-0.950311,-0.60426,-0.241937,-0.251706,0.378566,1.000798,-0.298602,0.205291,0.179528,-0.329178,-0.200852,0.334999,0.962988,-0.145499,0.226104,0.086926,0.403692,-0.267779,-0.043865,-0.21985,0.317536,-0.394686,0.178168
62,-0.587412,0.001182,0.543518,0.253972,0.352672,-0.249512,0.887959,-0.685547,-0.064251,0.531307,-0.005636,0.149265,0.312146,-0.404657,-0.517241,0.778835,0.256529,-0.132803,1.236976,-0.441611,-0.038093,-1.012618,0.016147,-0.552424,0.108451,-0.076668,0.572691,0.086856,0.161679,-0.154389,0.382826,-0.512265,0.197588,-0.321696,0.447424,0.594983,-0.476324,-0.243093,0.184754,0.559497,-0.365849,0.233274,-0.427848,-0.234314,-0.12869,0.380779,0.096556,0.055525,0.106155,-0.066819,0.276349,0.061637,-0.198671,-1.535587,-0.702915,-0.259784,0.078368,-0.186858,0.310183,-0.116372,0.336406,-0.743688,0.351537,-0.190757,0.087823,0.330875,0.216997,-0.128774,0.556671,0.561858,0.481496,0.213833,-0.232976,-1.151254,-0.904262,-0.054714,0.249796,-0.214491,-0.067549,-0.099314,0.235037,0.357043,0.468946,-0.132074,0.466821,0.686982,0.154179,-0.345608,0.696307,0.602959,-0.32256,0.765682,-0.354425,0.202163,-0.536455,0.344674,-0.335769,0.283603,-0.731954,-0.320844
63,0.070553,-0.034154,-0.197118,-0.720327,-0.135812,0.262255,0.312184,-0.028425,-0.451247,0.288689,-0.187257,0.160411,0.312595,-0.248309,-0.001129,0.904574,0.007917,0.146821,-0.454277,0.027801,-0.165945,-0.582893,0.270774,-0.293669,0.219183,0.129422,0.047513,0.450951,-0.003182,0.622358,-0.771903,-0.095681,-0.183021,-0.520369,-0.274212,0.050196,0.210191,-0.125834,0.468487,0.074429,-0.261642,-0.486099,0.00658,-0.038722,-0.229242,0.424818,-0.038633,-0.503409,0.273385,0.801042,0.30339,-0.715829,0.284515,0.310016,-0.356417,-0.47608,0.295211,-0.183758,-0.155295,-0.453176,0.648015,-0.234542,0.296252,0.162648,0.225366,0.20286,0.270543,-0.598857,-0.042942,0.087682,0.347635,-0.004636,0.364003,-0.122435,0.239413,0.370082,-0.588755,-0.025803,0.156832,-0.09153,-0.248527,-0.049586,-0.396388,0.361383,0.376408,0.813392,-0.740337,0.229924,0.296151,-0.386365,0.035882,0.954278,0.2274,0.63843,0.077946,0.055482,-0.420877,0.353375,0.181495,0.227503
65,-0.152673,-0.432723,0.116185,-0.039072,0.515736,0.79334,0.830864,-0.080459,0.617469,0.520415,0.227242,0.270636,0.103137,-0.515558,-0.385189,0.595979,0.33226,-0.035435,0.295454,-0.307425,0.560579,0.020183,0.674099,-0.50415,0.357796,-0.480578,-0.037091,0.276558,0.628825,0.018511,-0.463076,-0.024029,0.027237,-0.588491,-0.153513,0.055215,-0.533949,0.135413,0.452641,0.72956,-0.493649,0.015813,0.462546,-0.155471,-0.381666,0.59389,-0.653648,-0.161086,0.110965,0.170839,0.291772,0.012317,-0.240805,-0.600105,0.246977,0.122813,0.425229,-0.423324,0.285266,-0.245765,-0.151218,-0.249304,-0.427776,-0.362417,-0.064117,0.341025,0.57953,0.400954,0.527032,0.958233,0.360962,0.757468,-0.357548,-0.424096,-0.630044,0.290125,-0.75982,-0.302391,-0.488619,-0.252874,0.190305,0.300324,0.464174,-0.399377,-0.008037,0.195004,-0.173841,0.135043,0.584431,-0.086195,0.140304,0.580974,-0.323163,0.820881,-0.657744,0.444737,-0.135327,0.023239,-0.117137,-0.236021
67,-0.206735,-0.104246,0.050944,-0.135058,0.083469,-0.025532,0.931238,-0.284715,-0.221909,0.85037,-0.167604,-0.226758,0.089501,-0.073907,0.333298,0.413129,0.793406,-0.257549,0.866207,-0.447272,0.619281,-0.578835,0.848477,-0.844438,-0.346696,-0.049376,0.030727,0.454431,0.291165,0.36832,-0.569179,-0.229516,-0.290182,-0.420119,0.572887,-0.364878,-1.119814,-0.372261,0.667494,0.445366,-0.130764,-0.83092,-0.400612,-0.497184,-0.137728,1.246785,-0.02578,0.092832,-0.352718,-0.081124,-0.268829,-0.025123,0.240422,-0.732807,-0.693817,-0.305912,0.071033,-0.449087,0.205287,-0.642421,0.56668,-0.150743,0.028115,0.061888,0.101875,0.424392,-0.3312,-0.034051,0.599304,0.439091,0.491808,0.784891,-0.094132,-0.463761,-0.200338,0.411025,-0.019196,-0.583448,0.090992,-0.344645,-0.220608,1.188401,0.494256,-0.026742,0.289407,0.830193,-0.222582,-0.387482,1.17558,0.037006,-0.775282,0.55449,0.233466,0.437156,0.25744,-0.158303,-0.219423,0.082435,-0.495894,-0.091813
68,-0.563373,-0.335898,0.260963,0.601987,-0.031489,0.211959,1.022895,-0.338192,-0.256319,1.102603,0.76283,0.458612,0.180706,-0.433301,-0.098175,0.455713,0.13719,-1.004854,0.913699,0.339991,0.815705,-0.262741,0.963467,-0.624646,-0.747912,-0.687098,-0.307056,0.337273,0.597924,-0.441964,-0.304841,-0.964906,-0.344408,-0.593957,-0.137858,0.413334,-0.592443,-0.137157,0.87785,0.226831,0.035999,0.066302,-0.776614,-0.36301,-0.180831,0.611315,0.315981,0.394503,-0.330829,-0.319424,-0.184882,-0.205317,-0.023913,-0.649322,-0.736918,-0.727257,0.236996,-0.177822,0.430995,-0.58219,0.037786,-0.374013,-0.121006,-0.009859,-0.260588,0.763803,0.44066,0.302193,-0.113151,0.787264,0.611391,0.059329,0.044567,-0.586053,0.058419,-0.454558,0.910307,-0.458112,-0.07852,0.272521,0.073235,0.662857,0.476406,-0.30734,-0.110671,0.486628,-0.142138,0.436764,1.228525,-0.0264,-0.622763,0.878917,-0.295016,0.513599,-0.118819,0.452381,-0.67858,0.425225,-0.551863,-0.319267
69,-0.540537,-0.394059,-0.346143,0.235463,0.202366,-0.007402,0.893553,-0.01279,-0.027424,0.909992,0.270959,0.323967,0.104139,-0.051212,-0.24311,0.784627,0.537937,-0.895,0.26367,0.386871,0.442071,-0.797329,0.660515,-0.350379,-0.616824,-0.452455,-0.182036,0.374779,0.613647,-0.193606,-0.648468,-0.291116,0.109839,0.096574,-0.118316,0.21867,-0.633623,0.280692,0.610242,0.239641,-0.543765,-0.878522,-0.488652,-0.382742,-0.178632,0.213919,-0.352438,0.756234,0.169835,-0.152731,0.232559,-0.30093,-0.295758,-0.441542,-0.695961,-0.433262,-0.201267,-0.621641,-0.232455,-0.287879,-0.08277,-0.456195,-0.282072,0.432031,-0.715638,0.583356,-0.252123,0.160748,0.724685,0.356559,0.407783,0.137984,0.086516,-0.695477,-0.727636,0.265322,-0.148332,-0.551455,0.121241,0.080086,0.063686,0.93527,0.766756,-0.220166,0.394537,0.332505,-0.038592,-0.124028,0.596193,-0.056814,-0.399904,0.810268,-0.436184,0.761154,-0.502582,0.108894,-0.286289,0.11342,-0.427994,0.350516
